id_transect,transect_coordonnees,annee,id_transect_annee,geometry,longueur_transect,longueur
169_Chemin des cerisiers,"{""type"": ""LineString"", ""coordinates"": [[2.2084182500839233, 48.88079701461763], [2.2079864144325256, 48.881022792684945], [2.2081258893013, 48.88114097298572], [2.208423614501953, 48.88103161212004], [2.2085496783256526, 48.88096282048522], [2.208675742149353, 48.88088168151231], [2.208525538444519, 48.88074586163265], [2.208874225616455, 48.880530665743464], [2.2092819213867188, 48.880883445404436], [2.2092175483703613, 48.880913431560884]]}",2020,169_Chemin des cerisiers_2020,,,215.47148528984698
170_Parc Chènevreux,"{""type"": ""LineString"", ""coordinates"": [[2.2090592977501657, 48.88520655323157], [2.209362387368809, 48.885194207052734], [2.209693323539159, 48.88529890786543], [2.2100517150855463, 48.88531237749669], [2.210134863564997, 48.885278866503626], [2.210403084466451, 48.885222426885605], [2.21064448327776, 48.88533706979297], [2.2110253569578244, 48.885224190624626]]}",2020,170_Parc Chènevreux_2020,,,155.34613182341838
171_Cimetière du Mont Valérien,"{""type"": ""LineString"", ""coordinates"": [[2.207608223042979, 48.874365440861254], [2.2062242031912436, 48.87545918450792], [2.2062724829535134, 48.875543860438086], [2.2065427355030756, 48.875377365225546], [2.2066909075598518, 48.87534981121934], [2.206809498986835, 48.875288896715915], [2.2070342303137713, 48.87516634581118], [2.2070342303137713, 48.87516634581118], [2.2070342303137713, 48.87516634581118], [2.2070342303137713, 48.87516634581118], [2.2070342303137713, 48.87516634581118], [2.2070342303137713, 48.87516634581118], [2.2070342303137713, 48.87516634581118], [2.2070342303137713, 48.87516634581118]]}",2020,171_Cimetière du Mont Valérien_2020,,,238.98083487096648
172_Avenue des magasins généraux,"{""type"": ""LineString"", ""coordinates"": [[2.359584331512451, 48.90384792668192], [2.362062692642212, 48.90356583275556], [2.362373828887939, 48.903509413779204], [2.365635395050049, 48.90312858402294]]}",2020,172_Avenue des magasins généraux_2020,,,449.56015854437766
172_Parc arboré,"{""type"": ""LineString"", ""coordinates"": [[2.360279023647308, 48.9041053360003], [2.360268294811249, 48.904535523956525], [2.36168611049652, 48.904437497846345], [2.3614017963409415, 48.904074305906164], [2.360522031784057, 48.90423298232125]]}",2020,172_Parc arboré_2020,,,264.13906279894036
172_Avenue des chemins de fer industriels,"{""type"": ""LineString"", ""coordinates"": [[2.368289709091186, 48.904165985674126], [2.3693733215332022, 48.90405314901275], [2.3711918592453, 48.90384863191477]]}",2020,172_Avenue des chemins de fer industriels_2020,,,215.0402225502423
172_Prairie,"{""type"": ""LineString"", ""coordinates"": [[2.369141578674317, 48.902935347073765], [2.369838953018189, 48.902864822453694], [2.3698711395263676, 48.90298824047352], [2.3691737651824956, 48.90306229113915], [2.369184494018555, 48.90299529292258], [2.369774580001831, 48.90294239953033]]}",2020,172_Prairie_2020,,,168.1510158203684
173_Allées Medhi Ben barka- Lycée Galilée côté Chandon habitation,"{""type"": ""LineString"", ""coordinates"": [[2.3007031165783554, 48.922598456554795], [2.302473374523264, 48.921685514403315]]}",2020,173_Allées Medhi Ben barka- Lycée Galilée côté Chandon habitation_2020,,,164.42279955567338
173_Allées Medhi Ben barka- Lycée Galilée côté stade de rugby,"{""type"": ""LineString"", ""coordinates"": [[2.300754021527341, 48.92267401657245], [2.3025350083121996, 48.92177870030273]]}",2020,173_Allées Medhi Ben barka- Lycée Galilée côté stade de rugby_2020,,,163.84175067699297
173_Allées Medhi Ben Barka - entrée Laurent Cély côté terrain de sport,"{""type"": ""LineString"", ""coordinates"": [[2.301137292324719, 48.92590506628599], [2.302574956356952, 48.92618350951069]]}",2020,173_Allées Medhi Ben Barka - entrée Laurent Cély côté terrain de sport_2020,,,109.50233871047315
173_Allées Medhi Ben Barka- entrée Laurent Cély côté Sévines habitations,"{""type"": ""LineString"", ""coordinates"": [[2.301081022960249, 48.92598283158046], [2.3025562379098488, 48.92628242185745]]}",2020,173_Allées Medhi Ben Barka- entrée Laurent Cély côté Sévines habitations_2020,,,112.80820737775015
34_28 Allée Royale 2,"{""type"": ""LineString"", ""coordinates"": [[2.435155906313038, 48.83539584929151], [2.4340508362024638, 48.83551590285875]]}",2020,34_28 Allée Royale 2_2020,,,81.97571153438058
34_12 prairie allee royale,"{""type"": ""LineString"", ""coordinates"": [[2.433183342218399, 48.829047571717894], [2.4336768686771393, 48.831222890842284]]}",2020,34_12 prairie allee royale_2020,,,244.56764728979513
34_9 plaine nord fort neuf,"{""type"": ""LineString"", ""coordinates"": [[2.4434132874011993, 48.8450742089743], [2.4441777169704437, 48.84514658026096], [2.444724887609482, 48.845218951443044], [2.445044070482254, 48.84526131501328], [2.445068210363388, 48.845429003793846], [2.4459291994571686, 48.8451536408687]]}",2020,34_9 plaine nord fort neuf_2020,,,209.96305839838732
34_8 plaine de Fontenay,"{""type"": ""LineString"", ""coordinates"": [[2.463293820619583, 48.841529653087775], [2.4636398255825043, 48.84105655593627], [2.462395280599594, 48.84114305537616]]}",2020,34_8 plaine de Fontenay_2020,,,149.96907085461206
174_Vergers Darnétal,"{""type"": ""LineString"", ""coordinates"": [[1.167806315682996, 49.43931041840948], [1.167983341483775, 49.4393819270598], [1.1677178027915895, 49.439500526552635], [1.1679887058992584, 49.43959122008513], [1.167690980696207, 49.43973772467198], [1.1679645660206006, 49.43981620909537]]}",2020,174_Vergers Darnétal_2020,,,109.00931724346837
175_Eglise Saint-Pierre-de-Manneville,"{""type"": ""LineString"", ""coordinates"": [[0.9308302077614352, 49.39256119031721], [0.9308650764710593, 49.39264498753631], [0.9309267672850496, 49.392554207212584], [0.9309750470423652, 49.39264498753631], [0.9310286912241473, 49.39256642765089], [0.9310903820291542, 49.39264149599007], [0.9311413440031947, 49.39256468186915], [0.931184259345027, 49.3926362586644], [0.9312244924791178, 49.39256642765089], [0.9312754544531581, 49.39264324176322], [0.9313130053795072, 49.39257864808615], [0.9313827428167223, 49.392634512891014], [0.9313961538554305, 49.39255246143042], [0.931385425024464, 49.39244073156468], [0.9313559207213398, 49.39237962918641], [0.9313156875872488, 49.39234296772296], [0.9312620434054669, 49.39236740870164], [0.9312110814404096, 49.39232376409167], [0.9311413440031947, 49.392377883403896], [0.9310796531981876, 49.39233423880324], [0.9310179623841975, 49.39238312075711], [0.930961635994674, 49.39233773037131], [0.9309079918218749, 49.39239010388606], [0.9308543476400928, 49.392356934003], [0.9308114322982607, 49.392377883403896]]}",2020,175_Eglise Saint-Pierre-de-Manneville_2020,,,190.32293727640584
176_Mairie Bardouville,"{""type"": ""LineString"", ""coordinates"": [[0.9282093203955217, 49.43599704071349], [0.9284694946722241, 49.43592203865287], [0.9281905449323471, 49.43593075982453], [0.9284292615381331, 49.435854013425676], [0.9281395829583068, 49.43587320003957], [0.9283782995640928, 49.43579470930583], [0.928115443079649, 49.43580691898325], [0.9283568418931765, 49.43573714936121], [0.9280886209932495, 49.43575110329356], [0.9283327020145189, 49.43568307782929], [0.9280859387855079, 49.4356883105638], [0.9283058799191362, 49.43563947171776], [0.9280886209932495, 49.43563947171776]]}",2020,176_Mairie Bardouville_2020,,,227.6120757201849
"177_Chenard et Walcker- prairie, côté habitations","{""type"": ""LineString"", ""coordinates"": [[2.2995116455874722, 48.92097608515412], [2.3000802738981925, 48.92070290035991], [2.300656948841121, 48.920387414127866], [2.3008822543992156, 48.920264039080365]]}",2020,"177_Chenard et Walcker- prairie, côté habitations_2020",,,127.72496062542196
178_Sévines - Aire de jeu Mikado,"{""type"": ""LineString"", ""coordinates"": [[2.304360397033905, 48.92779450674717], [2.3044569565575195, 48.92776454870399], [2.3045642449210835, 48.92768172344579], [2.304599113639691, 48.92765352757622], [2.3046393467737816, 48.927600660287446], [2.3046795799078725, 48.927542506201604], [2.3047171308342214, 48.927475540811216], [2.304722495249705, 48.92738566606546], [2.3046475074381316, 48.927285225028946], [2.3045884988408667, 48.927186538646914], [2.3044973037327354, 48.9271389576422], [2.304322960148681, 48.927128384078785], [2.304254677856462, 48.92714865747509], [2.3042224913455964, 48.927178615881864], [2.3041098385665486, 48.927277302279556], [2.3040856986878913, 48.927307260609155]]}",2020,178_Sévines - Aire de jeu Mikado_2020,,,128.11335618624463
178_Sévines - Entrée Louis Roche,"{""type"": ""LineString"", ""coordinates"": [[2.304366557940635, 48.93199785248068], [2.3051175764676173, 48.93112913516739], [2.3053831151598025, 48.931113276091786], [2.305152502202296, 48.93073992922285]]}",2020,178_Sévines - Entrée Louis Roche_2020,,,175.36987291897762
178_Sévines - nouveau tennis couvert,"{""type"": ""LineString"", ""coordinates"": [[2.303150233170955, 48.93034884611908], [2.303021487136475, 48.92949243535525], [2.3030805527587943, 48.929325252214376], [2.303397053416037, 48.92926533795274], [2.3037376939609207, 48.92919837487284], [2.3041561185752277, 48.929127887318934], [2.3043653308778893, 48.9291419848424], [2.3045584499251177, 48.92920718581155]]}",2020,178_Sévines - nouveau tennis couvert_2020,,,227.59638502606464
179_Transect prairie sèche Plâtrières,"{""type"": ""LineString"", ""coordinates"": [[2.060456871986389, 48.901317487244455], [2.0614948868751526, 48.900889034774025]]}",2020,179_Transect prairie sèche Plâtrières_2020,,,89.59133291625542
179_Transect prairie centrale Plâtrières,"{""type"": ""LineString"", ""coordinates"": [[2.0594537258148193, 48.900294837409064], [2.0602959394454956, 48.90052405384671]]}",2020,179_Transect prairie centrale Plâtrières_2020,,,66.63026375751001
179_Transect jardins Plâtrières,"{""type"": ""LineString"", ""coordinates"": [[2.057012915611267, 48.899921036040496], [2.0575547218322754, 48.89986813939461], [2.0575493574142456, 48.90007443599694], [2.0578014850616455, 48.90012733242449]]}",2020,179_Transect jardins Plâtrières_2020,,,82.32690137585315
"177_Chenard et Walcker- prairie, côté haie entreprise","{""type"": ""LineString"", ""coordinates"": [[2.2993186405813693, 48.92078750708498], [2.2999167731862302, 48.920480833859955], [2.3006651095054713, 48.920084270865324]]}",2020,"177_Chenard et Walcker- prairie, côté haie entreprise_2020",,,125.67734258272918
180_pépinière arbres fresnes,"{""type"": ""LineString"", ""coordinates"": [[2.334288239465262, 48.75179090412083], [2.336812090751303, 48.75042331527806], [2.332638147269448, 48.751103978830315], [2.3336701546940355, 48.75199322577569], [2.333690539749553, 48.75202024726606]]}",2020,180_pépinière arbres fresnes_2020,,,682.6003728267409
181_Transect Collège rue Louis Frébault,"{""type"": ""LineString"", ""coordinates"": [[2.335749417543411, 48.805128727056825], [2.336267083883285, 48.80481516129467], [2.336276471614837, 48.804824435803084], [2.3357748985290523, 48.805151692359544]]}",2020,181_Transect Collège rue Louis Frébault_2020,,,104.45267761038944
182_Transect Hôtel de ville,"{""type"": ""LineString"", ""coordinates"": [[2.336717694997787, 48.80591439941915], [2.3366492986679077, 48.80587641891353], [2.336594983935356, 48.80591395778552], [2.3364863544702525, 48.80587288584178], [2.336652651429176, 48.80575806087438], [2.3367968201637264, 48.80584594616147], [2.336726412177086, 48.80589938387382], [2.336647287011146, 48.80584859596675], [2.336695566773414, 48.80581503175645], [2.336660027503967, 48.80579118348811], [2.336529269814491, 48.80587995198502]]}",2020,182_Transect Hôtel de ville_2020,,,92.09014253437647
183_Transect 1,"{""type"": ""LineString"", ""coordinates"": [[2.340997159481048, 48.804317868474186], [2.3409958183765407, 48.804288719718926], [2.3409086465835567, 48.804311685406304], [2.340975701808929, 48.80425692105749], [2.3409596085548396, 48.804226005672916], [2.3410280048847194, 48.804179190911384], [2.3410668969154353, 48.80420127335148], [2.3409891128540035, 48.804249854685594], [2.34101191163063, 48.80426840390979], [2.3410910367965694, 48.80421628940525], [2.3411151766777034, 48.80423837182903], [2.340981066226959, 48.80433376778808], [2.3410186171531673, 48.80434878380217], [2.341053485870361, 48.804311685406304], [2.3411124944686885, 48.804267520613564], [2.3412318527698512, 48.80423218875134], [2.341273427009582, 48.80421363951373], [2.3414464294910426, 48.80422158918782], [2.3414477705955505, 48.804191557079065], [2.341099083423614, 48.804021080355994], [2.3413109779357906, 48.804193323674184], [2.3410856723785396, 48.80408379465828], [2.3412479460239406, 48.804212756216515], [2.341183573007583, 48.80423925512579], [2.3410427570343013, 48.80411382683161], [2.3411594331264496, 48.80423925512579]]}",2020,183_Transect 1_2020,,,247.5050642975732
184_Parc de Sathonay-Village,"{""type"": ""LineString"", ""coordinates"": [[4.880272865262668, 45.831711787546254], [4.878539085412739, 45.83157124772359]]}",2020,184_Parc de Sathonay-Village_2020,,,135.2345579030032
185_Transect16_8- CB  verger,"{""type"": ""LineString"", ""coordinates"": [[2.297069393938075, 51.01922354061852], [2.296734654120865, 51.019231639492205], [2.2965200773937373, 51.019226240213094], [2.2963569989618233, 51.01908855887492], [2.296112381628363, 51.018998120929645], [2.2957830065590135, 51.01907911007582], [2.2957701318235126, 51.01920869266748], [2.296006166212574, 51.01929238113829], [2.2963451974974918, 51.01930587927044], [2.296662770788099, 51.01928428227521], [2.2970618836180576, 51.01924378784814]]}",2020,185_Transect16_8- CB  verger_2020,,,209.9013360659034
185_Transect-16_9-pelouse dunaire,"{""type"": ""LineString"", ""coordinates"": [[2.298189061752864, 51.01949696893231], [2.2980388580474678, 51.01955366087627], [2.2977684915753835, 51.0196292499216], [2.297622579346678, 51.019667044347194], [2.2971236884641897, 51.01957930709866], [2.296750325105233, 51.01942610398256], [2.2974380432348647, 51.01934781502436], [2.298131126435751, 51.01939505841599], [2.298144000515481, 51.01945714963571]]}",2020,185_Transect-16_9-pelouse dunaire_2020,,,216.01294181325025
185_Transect16_6-du verger à médittéranéen,"{""type"": ""LineString"", ""coordinates"": [[2.2839831519366154, 51.012983656106634], [2.284034650222847, 51.01258405524911], [2.283785741098285, 51.012125049890344], [2.2836913274702213, 51.01123402672659], [2.2836655786549906, 51.01046719303802], [2.2836913274702213, 51.00982455540929], [2.283974569001199, 51.00959773963624]]}",2020,185_Transect16_6-du verger à médittéranéen_2020,,,386.64730287284004
185_Transect16_7,"{""type"": ""LineString"", ""coordinates"": [[2.2838776393267723, 51.013306493018426], [2.2840407177676694, 51.01397608198176], [2.2845042036103758, 51.014780655960344], [2.2852423474018577, 51.015455623459175], [2.2859890741287554, 51.01589839684992]]}",2020,185_Transect16_7_2020,,,333.36519885034295
186_La plaine,"{""type"": ""LineString"", ""coordinates"": [[2.3169143272759616, 51.022667403899625], [2.317182548175888, 51.022704521052866], [2.317407853733983, 51.02274501246298], [2.3174614979157653, 51.02252905788018], [2.3174829555866814, 51.02235359404906], [2.3175044132575975, 51.02222537005583], [2.317440040244849, 51.022205124128256], [2.3172898365394525, 51.022333348177476], [2.3173220230413354, 51.02247506908154], [2.317204005846804, 51.022505437787096], [2.317053802141408, 51.02253580647842], [2.316957242617794, 51.02262353813218]]}",2020,186_La plaine_2020,,,164.28917684952523
