"id_transect_annee","transect_coordonnees","transect_type_prairie","transect_paturage_prairie","transect_rythme_fauchage_prairie","amendements","semis_sursemis","duree","longueur_transect","geometry"
"527_foret 7_2015","{""type"": ""LineString"", ""coordinates"": [[2.5078466534614563, 48.964857009325435], [2.506135404109955, 48.96551559232178]]}","Prairie sans distinction","Non pâturée","Plusieurs fauches","[]","Non",1800,144.805970407482,c(2.50699102878571, 48.9651863008236)
"527_foret 7_2016","{""type"": ""LineString"", ""coordinates"": [[2.5078466534614563, 48.964857009325435], [2.506135404109955, 48.96551559232178]]}","Prairie sans distinction","Non pâturée","Plusieurs fauches","[]","Non",1800,144.805970407482,c(2.50699102878571, 48.9651863008236)
"527_foret 7_2017","{""type"": ""LineString"", ""coordinates"": [[2.5078466534614563, 48.964857009325435], [2.506135404109955, 48.96551559232178]]}","Prairie sans distinction","Non pâturée","Plusieurs fauches","[]","Non",1800,144.805970407482,c(2.50699102878571, 48.9651863008236)
"527_foret 7_2018","{""type"": ""LineString"", ""coordinates"": [[2.5078466534614563, 48.964857009325435], [2.506135404109955, 48.96551559232178]]}","Prairie sans distinction","Non pâturée","Plusieurs fauches","[]","Non",1800,144.805970407482,c(2.50699102878571, 48.9651863008236)
"527_foret 8_2013","{""type"": ""LineString"", ""coordinates"": [[2.5078615275742777, 48.96481058479957], [2.508902224672056, 48.96442670050145], [2.508923682344175, 48.964419656725234]]}","Prairie sans distinction","Non pâturée","Fauche tardive","[]","Non",1320,88.8951979976812,c(2.50856247819684, 48.9645523140087)
"527_foret 8_2014","{""type"": ""LineString"", ""coordinates"": [[2.5078615275742777, 48.96481058479957], [2.508902224672056, 48.96442670050145], [2.508923682344175, 48.964419656725234]]}","Prairie sans distinction","Non pâturée","Fauche tardive","[]","Non",1800,88.8951979976812,c(2.50856247819684, 48.9645523140087)
"527_foret 8_2015","{""type"": ""LineString"", ""coordinates"": [[2.5078615275742777, 48.96481058479957], [2.508902224672056, 48.96442670050145], [2.508923682344175, 48.964419656725234]]}","Prairie sans distinction","Non pâturée","Fauche tardive","[]","Non",1800,88.8951979976812,c(2.50856247819684, 48.9645523140087)
"527_foret 8_2017","{""type"": ""LineString"", ""coordinates"": [[2.5078615275742777, 48.96481058479957], [2.508902224672056, 48.96442670050145], [2.508923682344175, 48.964419656725234]]}","Prairie sans distinction","Non pâturée","Fauche tardive","[]","Non",1800,88.8951979976812,c(2.50856247819684, 48.9645523140087)
"527_foret 8_2018","{""type"": ""LineString"", ""coordinates"": [[2.5078615275742777, 48.96481058479957], [2.508902224672056, 48.96442670050145], [2.508923682344175, 48.964419656725234]]}","Prairie sans distinction","Non pâturée","Fauche tardive","[]","Non",1800,88.8951979976812,c(2.50856247819684, 48.9645523140087)
"527_puits d enfer 1_2013","{""type"": ""LineString"", ""coordinates"": [[2.5120126119145425, 48.96567471380194], [2.5127636304387124, 48.96482947470793]]}","Prairie sans distinction","Non pâturée","Fauche tardive","[]","Non",2040,108.808453736759,c(2.51238812117663, 48.9652520942549)
"527_puits d enfer 1_2014","{""type"": ""LineString"", ""coordinates"": [[2.5120126119145425, 48.96567471380194], [2.5127636304387124, 48.96482947470793]]}","Prairie sans distinction","Non pâturée","Fauche tardive","[]","Non",1800,108.808453736759,c(2.51238812117663, 48.9652520942549)
"527_puits d enfer 1_2015","{""type"": ""LineString"", ""coordinates"": [[2.5120126119145425, 48.96567471380194], [2.5127636304387124, 48.96482947470793]]}","Prairie sans distinction","Non pâturée","Fauche tardive","[]","Non",1800,108.808453736759,c(2.51238812117663, 48.9652520942549)
"527_puits d enfer 1_2016","{""type"": ""LineString"", ""coordinates"": [[2.5120126119145425, 48.96567471380194], [2.5127636304387124, 48.96482947470793]]}","Prairie sans distinction","Non pâturée","Fauche tardive","[]","Non",1800,108.808453736759,c(2.51238812117663, 48.9652520942549)
"527_puits d enfer 1_2017","{""type"": ""LineString"", ""coordinates"": [[2.5120126119145425, 48.96567471380194], [2.5127636304387124, 48.96482947470793]]}","Prairie sans distinction","Non pâturée","Fauche tardive","[]","Non",1800,108.808453736759,c(2.51238812117663, 48.9652520942549)
"527_puits d enfer 1_2018","{""type"": ""LineString"", ""coordinates"": [[2.5120126119145425, 48.96567471380194], [2.5127636304387124, 48.96482947470793]]}","Prairie sans distinction","Non pâturée","Fauche tardive","[]","Non",1800,108.808453736759,c(2.51238812117663, 48.9652520942549)
"527_puits d enfer 2_2013","{""type"": ""LineString"", ""coordinates"": [[2.5151532347445027, 48.964730222241954], [2.5137799437288777, 48.96327919216913]]}","Prairie sans distinction","Non pâturée","Fauche tardive","[]","Non",1680,189.95789896364,c(2.51446658923669, 48.9640047072055)
"527_puits d enfer 2_2015","{""type"": ""LineString"", ""coordinates"": [[2.5151532347445027, 48.964730222241954], [2.5137799437288777, 48.96327919216913]]}","Prairie sans distinction","Non pâturée","Fauche tardive","[]","Non",900,189.95789896364,c(2.51446658923669, 48.9640047072055)
"527_puits d enfer 2_2018","{""type"": ""LineString"", ""coordinates"": [[2.5151532347445027, 48.964730222241954], [2.5137799437288777, 48.96327919216913]]}","Prairie sans distinction","Non pâturée","Fauche tardive","[]","Non",1800,189.95789896364,c(2.51446658923669, 48.9640047072055)
"527_puits d enfer 3_2013","{""type"": ""LineString"", ""coordinates"": [[2.513393705630733, 48.96274833255389], [2.5149386580233113, 48.962128455578686]]}","Prairie sans distinction","Non pâturée","Fauche tardive","[]","Non",1800,132.183875203638,c(2.51416618182702, 48.9624383940663)
"527_puits d enfer 3_2014","{""type"": ""LineString"", ""coordinates"": [[2.513393705630733, 48.96274833255389], [2.5149386580233113, 48.962128455578686]]}","Prairie sans distinction","Non pâturée","Fauche tardive","[]","Non",1800,132.183875203638,c(2.51416618182702, 48.9624383940663)
"527_puits d enfer 3_2015","{""type"": ""LineString"", ""coordinates"": [[2.513393705630733, 48.96274833255389], [2.5149386580233113, 48.962128455578686]]}","Prairie sans distinction","Non pâturée","Fauche tardive","[]","Non",900,132.183875203638,c(2.51416618182702, 48.9624383940663)
"527_puits d enfer 3_2017","{""type"": ""LineString"", ""coordinates"": [[2.513393705630733, 48.96274833255389], [2.5149386580233113, 48.962128455578686]]}","Prairie sans distinction","Non pâturée","Fauche tardive","[]","Non",1800,132.183875203638,c(2.51416618182702, 48.9624383940663)
"527_puits d enfer 3_2018","{""type"": ""LineString"", ""coordinates"": [[2.513393705630733, 48.96274833255389], [2.5149386580233113, 48.962128455578686]]}","Prairie sans distinction","Non pâturée","Fauche tardive","[]","Non",1800,132.183875203638,c(2.51416618182702, 48.9624383940663)
"532_prairie fleurie Noe_2011","{""type"": ""LineString"", ""coordinates"": [[2.169667035341263, 48.69029464832497], [2.1699754893779755, 48.6898342892513], [2.170190066099167, 48.68999541540584], [2.170232981443405, 48.69010342275925], [2.1701525151729584, 48.69019372381135], [2.1700505912303925, 48.6902556950279], [2.1699057519435883, 48.69032297797665], [2.1697796881198883, 48.6903707842277]]}","Prairie semée","Non pâturée","Non fauchée","[]","Oui",2700,137.73778072664,c(2.16999426484108, 48.6901713695981)
"542_bocage 1_2013","{""type"": ""LineString"", ""coordinates"": [[2.5174813921694295, 48.95835395577432], [2.5175350363497273, 48.95806512496823], [2.518189495349361, 48.95785378429442]]}","Prairie sèche (calcicole)","Pâturée","Non fauchée","[]","Non",1440,85.6040020583061,c(2.51773530795617, 48.9580909550123)
"542_bocage 1_2014","{""type"": ""LineString"", ""coordinates"": [[2.5174813921694295, 48.95835395577432], [2.5175350363497273, 48.95806512496823], [2.518189495349361, 48.95785378429442]]}","Prairie sèche (calcicole)","Pâturée","Non fauchée","[]","Non",1800,85.6040020583061,c(2.51773530795617, 48.9580909550123)
"542_bocage 1_2015","{""type"": ""LineString"", ""coordinates"": [[2.5174813921694295, 48.95835395577432], [2.5175350363497273, 48.95806512496823], [2.518189495349361, 48.95785378429442]]}","Prairie sèche (calcicole)","Pâturée","Non fauchée","[]","Non",1800,85.6040020583061,c(2.51773530795617, 48.9580909550123)
"54_Etang de malhôve berge Arques_2015","{""type"": ""LineString"", ""coordinates"": [[2.3051787259298675, 50.74827112757376], [2.303687417715852, 50.748624125247105], [2.301477277485721, 50.74919434664185]]}","Prairie humide","Non pâturée","Plusieurs fauches","[]","Non",1800,279.950049404601,c(2.30344780704381, 50.7486965331542)
"54_Etang de malhôve berge Arques_2016","{""type"": ""LineString"", ""coordinates"": [[2.3051787259298675, 50.74827112757376], [2.303687417715852, 50.748624125247105], [2.301477277485721, 50.74919434664185]]}","Prairie humide","Non pâturée","Plusieurs fauches","[]","Non",1800,279.950049404601,c(2.30344780704381, 50.7486965331542)
"54_Etang de malhôve berge Arques_2017","{""type"": ""LineString"", ""coordinates"": [[2.3051787259298675, 50.74827112757376], [2.303687417715852, 50.748624125247105], [2.301477277485721, 50.74919434664185]]}","Prairie humide","Non pâturée","Plusieurs fauches","[]","Non",2700,279.950049404601,c(2.30344780704381, 50.7486965331542)
"54_Etang de malhôve berge Arques_2022","{""type"": ""LineString"", ""coordinates"": [[2.3051787259298675, 50.74827112757376], [2.303687417715852, 50.748624125247105], [2.301477277485721, 50.74919434664185]]}","Prairie sans distinction","Non pâturée","Fauche précoce","[]","Non",1800,279.950049404601,c(2.30344780704381, 50.7486965331542)
"54_Prairie Malhôve_2012","{""type"": ""LineString"", ""coordinates"": [[2.305036485555903, 50.74797986412364], [2.3016247156915823, 50.74858403535861]]}","Prairie humide","Non pâturée","Fauche précoce","[]","Non",1800,249.26343286981,c(2.30333060062374, 50.7482819497411)
"54_Prairie Malhôve_2014","{""type"": ""LineString"", ""coordinates"": [[2.305036485555903, 50.74797986412364], [2.3016247156915823, 50.74858403535861]]}","Prairie humide","Non pâturée","Fauche précoce","[]","Non",1800,249.26343286981,c(2.30333060062374, 50.7482819497411)
"54_Prairie Malhôve_2019","{""type"": ""LineString"", ""coordinates"": [[2.305036485555903, 50.74797986412364], [2.3016247156915823, 50.74858403535861]]}","Prairie humide","Non pâturée","Fauche précoce","[]","Non",1800,249.26343286981,c(2.30333060062374, 50.7482819497411)
"56_Belvédère des Glissoires_2021","{""type"": ""LineString"", ""coordinates"": [[2.82711, 50.423676], [2.82593, 50.423098], [2.825871, 50.423006], [2.825935, 50.422879], [2.826091, 50.422838], [2.827362, 50.422627], [2.828135, 50.422989], [2.828183, 50.423074], [2.828129, 50.423184], [2.827298, 50.423683], [2.827094, 50.423669]]}","Prairie sans distinction","Non pâturée","Fauche tardive","[]","Je ne sais pas",2160,422.59283587037,c(2.82701254545455, 50.4231566363636)
"56_Belvédère des Glissoires_2023","{""type"": ""LineString"", ""coordinates"": [[2.82711, 50.423676], [2.82593, 50.423098], [2.825871, 50.423006], [2.825935, 50.422879], [2.826091, 50.422838], [2.827362, 50.422627], [2.828135, 50.422989], [2.828183, 50.423074], [2.828129, 50.423184], [2.827298, 50.423683], [2.827094, 50.423669]]}","Prairie sans distinction","Non pâturée","Fauche tardive","[]","Je ne sais pas",1800,422.59283587037,c(2.82701254545455, 50.4231566363636)
"56_Belvédère glissoire Lens_2012","{""type"": ""LineString"", ""coordinates"": [[2.827886501714232, 50.42308500212406], [2.8271998562089813, 50.423508800371245], [2.8269638218109363, 50.42340626888768], [2.8276075519743546, 50.42297563421903], [2.8272856868926457, 50.422811581890805], [2.8266848720710596, 50.423242218045424], [2.826159159111155, 50.42300297621753]]}","Prairie sans distinction","Non pâturée","Fauche tardive","[]","Non",1800,293.12907631614,c(2.8271124928262, 50.4231474973937)
"56_Belvédère glissoire Lens_2014","{""type"": ""LineString"", ""coordinates"": [[2.827886501714232, 50.42308500212406], [2.8271998562089813, 50.423508800371245], [2.8269638218109363, 50.42340626888768], [2.8276075519743546, 50.42297563421903], [2.8272856868926457, 50.422811581890805], [2.8266848720710596, 50.423242218045424], [2.826159159111155, 50.42300297621753]]}","Prairie sans distinction","Non pâturée","Fauche tardive","[]","Non",1800,293.12907631614,c(2.8271124928262, 50.4231474973937)
"56_Belvédère glissoire Lens_2015","{""type"": ""LineString"", ""coordinates"": [[2.827886501714232, 50.42308500212406], [2.8271998562089813, 50.423508800371245], [2.8269638218109363, 50.42340626888768], [2.8276075519743546, 50.42297563421903], [2.8272856868926457, 50.422811581890805], [2.8266848720710596, 50.423242218045424], [2.826159159111155, 50.42300297621753]]}","Prairie sans distinction","Non pâturée","Fauche tardive","[]","Non",1800,293.12907631614,c(2.8271124928262, 50.4231474973937)
"56_Belvédère glissoire Lens_2016","{""type"": ""LineString"", ""coordinates"": [[2.827886501714232, 50.42308500212406], [2.8271998562089813, 50.423508800371245], [2.8269638218109363, 50.42340626888768], [2.8276075519743546, 50.42297563421903], [2.8272856868926457, 50.422811581890805], [2.8266848720710596, 50.423242218045424], [2.826159159111155, 50.42300297621753]]}","Prairie sans distinction","Non pâturée","Fauche tardive","[]","Non",1800,293.12907631614,c(2.8271124928262, 50.4231474973937)
"56_Belvédère glissoire Lens_2017","{""type"": ""LineString"", ""coordinates"": [[2.827886501714232, 50.42308500212406], [2.8271998562089813, 50.423508800371245], [2.8269638218109363, 50.42340626888768], [2.8276075519743546, 50.42297563421903], [2.8272856868926457, 50.422811581890805], [2.8266848720710596, 50.423242218045424], [2.826159159111155, 50.42300297621753]]}","Prairie sans distinction","Non pâturée","Fauche tardive","[]","Non",1800,293.12907631614,c(2.8271124928262, 50.4231474973937)
"56_Belvédère glissoire Lens_2019","{""type"": ""LineString"", ""coordinates"": [[2.827886501714232, 50.42308500212406], [2.8271998562089813, 50.423508800371245], [2.8269638218109363, 50.42340626888768], [2.8276075519743546, 50.42297563421903], [2.8272856868926457, 50.422811581890805], [2.8266848720710596, 50.423242218045424], [2.826159159111155, 50.42300297621753]]}","Prairie sans distinction","Non pâturée","Fauche tardive","[]","Non",1800,293.12907631614,c(2.8271124928262, 50.4231474973937)
"582_glacis fort de noisy_2011","{""type"": ""LineString"", ""coordinates"": [[2.4531054496765137, 48.88476914871616], [2.4536633491516113, 48.884444616734946], [2.4535131454467773, 48.883344014334305], [2.452826499938965, 48.88242682716466], [2.452096939086914, 48.88174950891931], [2.4521613121032715, 48.88146729027657]]}","Prairie sèche (calcicole)","Non pâturée","Non fauchée","[]","Non",3600,415.040069138892,c(2.45289444923401, 48.883033567691)
"586_RD 40_2011","{""type"": ""LineString"", ""coordinates"": [[2.554645836353302, 48.980639476291714], [2.554120123386383, 48.980864803316244]]}","Prairie semée","Pâturée","Non fauchée","[]","Oui",1800,45.8225491552517,c(2.55438297986984, 48.980752139804)
"58_Chemin coeur joyeux Arques_2022","{""type"": ""LineString"", ""coordinates"": [[2.283233804060466, 50.7396915044145], [2.284542722067202, 50.7413617374913]]}","Prairie sans distinction","Non pâturée","Plusieurs fauches","[]","Non",1800,207.306682087283,c(2.28388826306383, 50.7405266209529)
"593_1_2009","{""type"": ""LineString"", ""coordinates"": [[2.320438027381897, 48.94741372143515], [2.320738434791565, 48.94765329092568], [2.3203736543655396, 48.94785762869987], [2.3202019929885864, 48.94809014997675], [2.31985867023468, 48.948245163559406], [2.3194295167922974, 48.94838608458025], [2.3191827535629272, 48.94843540684353], [2.3183459043502808, 48.94861155738581], [2.3180347681045532, 48.94866792542801]]}","Prairie sans distinction","Non pâturée","Fauche tardive","[]","Non",1800,270.299756814191,c(2.31962263584137, 48.9481512143149)
"593_1_2012","{""type"": ""LineString"", ""coordinates"": [[2.320438027381897, 48.94741372143515], [2.320738434791565, 48.94765329092568], [2.3203736543655396, 48.94785762869987], [2.3202019929885864, 48.94809014997675], [2.31985867023468, 48.948245163559406], [2.3194295167922974, 48.94838608458025], [2.3191827535629272, 48.94843540684353], [2.3183459043502808, 48.94861155738581], [2.3180347681045532, 48.94866792542801]]}","Prairie sans distinction","Non pâturée","Fauche tardive","[]","Non",1800,270.299756814191,c(2.31962263584137, 48.9481512143149)
